device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,supplier_id,supplier_rating,logistics_partner,shipment_status,weather_condition,manual_risk_label,delivery_delay_days,order_to_delivery_days,is_delayed,temp_risk,vibration_risk,inventory_risk,social_media_length,news_alert_length,system_log_length
44,0,30.55,35.38,1.41,0,142,290,53,2.55,0,0,2,0,-1,10.0,0,0,2,0,19,13,13
14,0,17.24,46.96,0.7,0,427,704,93,3.35,3,0,2,0,-3,10.0,0,1,2,0,19,13,13
43,1,27.26,39.51,2.14,0,264,2407,40,4.45,2,0,2,0,0,14.0,0,1,0,0,19,13,13
9,1,12.5,72.91,0.04,0,153,1178,6,1.6,3,0,0,1,-1,7.0,0,1,1,0,23,22,26
19,2,16.85,51.71,0.97,1,42,791,92,4.25,3,2,2,0,0,15.0,0,1,2,0,19,13,13
25,0,23.74,53.92,3.93,0,270,2185,63,2.92,1,2,2,0,-3,12.0,0,1,0,0,19,13,13
26,1,22.67,45.73,1.44,0,372,1152,45,2.23,1,2,2,0,-5,8.0,0,1,2,0,19,13,13
25,0,25.9,63.92,0.56,0,419,2203,1,2.6,1,0,2,0,-2,12.0,0,1,1,0,19,13,13
8,0,19.71,50.63,2.94,1,38,1703,5,3.84,0,2,0,1,-1,13.0,0,1,0,0,23,22,26
29,2,25.8,40.63,0.44,1,35,1690,9,1.35,0,1,0,1,-2,14.0,0,1,1,0,23,22,26
43,0,22.69,61.52,1.12,1,46,1331,15,3.41,2,2,0,1,7,26.5,1,1,2,0,23,22,26
16,1,25.24,50.41,0.39,1,8,1701,77,1.7,0,1,0,1,0,9.0,0,1,1,0,23,22,26
22,2,28.7,47.46,2.2,1,48,669,66,4.12,0,2,2,0,-4,10.0,0,1,0,0,19,13,13
26,2,29.01,44.4,0.83,0,201,1550,20,4.07,0,1,2,0,2,19.0,1,1,2,0,19,13,13
31,1,23.78,38.72,0.25,1,48,2374,62,4.45,3,0,2,0,-2,16.0,0,1,1,0,19,13,13
16,1,24.07,48.7,0.04,0,142,530,39,1.82,1,1,2,0,-5,11.0,0,1,1,0,19,13,13
8,0,18.37,57.53,1.5,0,440,1105,61,4.95,2,1,2,0,-4,6.0,0,1,2,0,19,13,13
41,0,27.07,42.28,0.78,0,373,1778,4,3.9,1,2,2,0,-1,8.0,0,1,2,0,19,13,13
21,1,26.95,62.04,0.62,0,287,1949,88,1.32,2,0,2,0,-4,7.0,0,1,2,0,19,13,13
45,0,22.09,39.85,0.39,0,424,2206,66,2.77,2,1,2,0,0,7.0,0,1,1,0,19,13,13
37,1,27.47,59.65,0.11,0,159,2446,22,4.52,0,1,2,0,-1,13.0,0,1,1,0,19,13,13
28,1,27.31,71.18,0.59,0,258,1246,24,1.21,2,0,0,1,-4,14.0,0,1,2,0,23,22,26
12,2,17.5,36.7,4.53125,0,470,1399,88,1.24,0,0,0,1,-1,10.0,0,1,0,0,23,22,26
15,0,27.79,50.76,0.29,0,286,1296,73,1.68,0,0,2,0,4,14.0,1,1,1,0,19,13,13
45,2,17.22,31.78,2.59,1,11,1372,91,3.66,1,0,0,1,-2,6.0,0,1,0,0,23,22,26
36,1,22.33,35.93,0.25,1,4,2239,68,4.07,3,1,2,0,1,11.0,1,1,1,0,19,13,13
49,2,28.87,38.45,0.15,0,405,1150,85,4.02,2,1,2,0,-1,8.0,0,1,1,0,19,13,13
33,2,25.67,48.48,2.29,0,225,1919,12,1.47,2,2,2,0,-4,10.0,0,1,0,0,19,13,13
2,1,21.59,38.26,0.72,0,257,2221,96,3.22,3,0,2,0,7,26.5,1,1,2,0,19,13,13
36,2,20.76,33.99,0.89,0,195,428,29,1.65,1,2,0,1,5,25.0,1,1,2,0,23,22,26
3,2,26.83,64.02,1.25,0,243,1850,95,4.72,3,2,2,0,-2,12.0,0,1,2,0,19,13,13
12,0,25.41,49.01,0.72,0,215,520,58,3.89,0,2,2,0,-1,12.0,0,1,2,0,19,13,13
23,1,23.19,45.5,2.56,0,398,946,20,1.69,0,1,0,1,-2,7.0,0,1,0,0,23,22,26
40,2,19.82,63.13,4.53125,0,255,75,72,3.3,2,2,0,1,7,25.0,1,1,0,0,23,22,26
35,1,15.15,47.82,1.4,0,320,1993,11,4.06,0,1,2,0,-1,15.0,0,1,2,0,19,13,13
3,2,25.05,36.88,0.76,1,24,2231,0,1.49,3,0,0,1,1,13.0,1,1,2,0,23,22,26
21,1,29.75,22.673750000000005,0.4,0,172,1555,92,4.86,1,0,2,0,-3,11.0,0,1,1,0,19,13,13
39,2,15.99,43.53,1.06,0,145,303,59,4.41,3,2,2,0,-1,15.0,0,1,2,0,19,13,13
38,0,16.72,62.56,0.73,1,4,1457,47,2.84,2,2,2,0,2,11.0,1,1,2,0,19,13,13
24,2,25.74,46.63,4.53125,0,82,2140,53,1.3,0,1,0,1,-3,14.0,0,1,0,0,23,22,26
43,2,21.45,58.54,0.29,0,399,393,67,3.04,3,2,2,0,-4,13.0,0,1,1,0,19,13,13
48,2,17.33,59.12,1.47,0,123,2534,73,3.9,2,2,2,0,3,18.0,1,1,2,0,19,13,13
27,1,22.84,63.27,1.59,0,482,567,91,2.66,0,2,2,0,-1,16.0,0,1,2,0,19,13,13
21,2,27.71,57.59,2.2,0,182,2130,53,2.93,0,1,2,0,-4,8.0,0,1,0,0,19,13,13
29,1,22.27,53.92,1.15,0,64,1448,32,4.34,1,1,2,0,-3,6.0,0,1,2,0,19,13,13
31,2,19.03,55.13,0.1,0,159,225,89,1.44,1,1,2,0,-2,12.0,0,1,1,0,19,13,13
44,1,15.2,70.61,2.79,0,182,153,23,1.51,2,1,0,1,-4,9.0,0,1,0,0,23,22,26
16,1,23.05,55.54,1.58,0,226,2101,10,2.58,2,1,2,0,-3,12.0,0,1,2,0,19,13,13
48,2,32.36,47.91,3.34,0,104,2487,16,3.63,2,2,0,1,-5,11.0,0,0,0,0,23,22,26
12,1,24.01,46.2,4.0,0,443,2520,48,4.3,2,2,2,0,0,16.0,0,1,0,0,19,13,13
15,2,12.84,49.03,0.9,0,432,1309,4,1.27,0,1,0,1,1,10.0,1,1,2,0,23,22,26
7,2,19.04,50.63,2.01,0,448,330,4,1.19,0,1,2,0,-4,7.0,0,1,0,0,19,13,13
7,0,30.47,55.75,0.17,1,16,219,29,3.95,2,2,0,1,7,26.5,1,0,1,0,23,22,26
26,1,18.26,40.28,0.65,0,398,1132,73,4.14,3,2,2,0,7,26.5,1,1,2,0,19,13,13
1,0,19.62,32.21,1.2,0,351,2427,38,2.7,3,2,2,0,-4,8.0,0,1,2,0,19,13,13
31,0,25.15,41.52,3.44,0,135,857,71,3.5,0,2,2,0,1,20.0,1,1,0,0,19,13,13
36,0,18.74,44.98,0.19,0,381,1784,89,1.28,0,0,2,0,-3,13.0,0,1,1,0,19,13,13
12,1,24.86,55.74,3.39,0,265,903,30,2.17,2,0,0,1,1,18.0,1,1,0,0,23,22,26
23,2,25.29,52.69,1.31,0,350,1915,67,3.47,2,0,2,0,-3,13.0,0,1,2,0,19,13,13
8,2,26.15,40.92,0.15,0,487,1559,57,2.76,3,2,2,0,0,16.0,0,1,1,0,19,13,13
41,2,27.9,51.48,0.41,0,212,250,86,2.98,1,2,2,0,-1,12.0,0,1,1,0,19,13,13
43,0,18.94,61.35,3.17,0,267,1057,42,2.01,3,2,0,1,7,26.5,1,1,0,0,23,22,26
4,0,23.76,66.07,2.77,0,359,572,89,1.72,2,0,0,1,0,14.0,0,1,0,0,23,22,26
29,1,24.27,46.36,2.1,0,344,1339,68,1.17,3,0,0,1,7,26.0,1,1,0,0,23,22,26
16,0,24.53,49.14,1.94,0,282,2322,92,2.95,0,0,2,0,7,26.5,1,1,0,0,19,13,13
16,1,22.88,40.6,0.8,0,420,1923,28,3.03,2,2,2,0,-3,7.0,0,1,2,0,19,13,13
29,0,27.83,32.39,1.75,0,294,1942,25,4.51,3,2,2,0,0,11.0,0,1,0,0,19,13,13
30,2,19.03,47.67,1.22,0,71,2338,32,3.91,0,1,2,0,-3,13.0,0,1,2,0,19,13,13
23,2,31.44,45.77,0.34,1,9,1653,92,4.26,0,2,0,1,1,10.0,1,0,1,0,23,22,26
36,2,32.72,59.45,0.71,0,392,2436,85,1.02,1,2,0,1,1,7.0,1,0,2,0,23,22,26
49,0,21.08,56.48,4.53125,0,376,1120,1,4.03,2,1,2,0,1,9.0,1,1,0,0,19,13,13
16,2,24.47,62.22,1.05,0,185,2255,2,2.79,1,1,2,0,-3,16.0,0,1,2,0,19,13,13
19,2,27.95,53.39,1.35,0,292,89,68,1.01,3,2,2,0,0,16.0,0,1,2,0,19,13,13
39,0,23.03,45.88,0.74,0,272,2013,12,2.92,2,2,2,0,1,9.0,1,1,2,0,19,13,13
34,0,22.18,51.85,1.3,0,54,1200,50,1.21,1,0,2,0,0,13.0,0,1,2,0,19,13,13
23,0,37.56,46.61,1.38,0,187,1162,87,2.99,1,1,2,0,2,13.0,1,0,2,0,19,13,13
46,1,30.58,43.51,1.84,0,414,1771,60,3.08,1,1,2,0,0,16.0,0,0,0,0,19,13,13
39,2,20.48,46.97,1.99,0,480,397,82,1.88,3,1,2,0,-4,12.0,0,1,0,0,19,13,13
27,2,32.57,56.31,4.53125,0,117,1114,60,2.68,3,2,0,1,-3,10.0,0,0,0,0,23,22,26
38,1,31.11,55.82,0.19,0,197,2514,22,3.99,3,2,0,1,7,26.5,1,0,1,0,23,22,26
31,2,26.52,36.23,4.53125,0,258,1855,20,1.1,2,1,0,1,-3,6.0,0,1,0,0,23,22,26
38,0,22.36,57.71,1.09,0,364,1568,88,1.22,1,1,2,0,3,16.0,1,1,2,0,19,13,13
33,2,22.94,55.29,0.71,0,319,2048,43,4.21,0,0,2,0,-1,8.0,0,1,2,0,19,13,13
35,1,19.15,22.673750000000005,0.21,0,259,2115,45,4.62,0,0,2,0,-2,12.0,0,1,1,0,19,13,13
38,0,25.5,51.46,0.01,0,296,1777,37,3.44,2,1,2,0,-5,6.0,0,1,1,0,19,13,13
46,1,26.98,44.27,1.6,1,35,761,94,2.13,0,0,0,1,-2,11.0,0,1,2,0,23,22,26
47,2,20.23,40.46,2.32,0,393,27,46,4.04,3,2,2,0,-4,9.0,0,1,0,0,19,13,13
46,2,32.46,47.29,0.1,0,300,2015,71,1.19,0,2,0,1,5,22.0,1,0,1,0,23,22,26
46,1,30.27,70.33,0.64,0,177,449,41,2.39,0,2,0,1,-4,15.0,0,0,2,0,23,22,26
19,1,26.24,50.87,1.23,0,198,410,73,4.31,2,1,2,0,-1,14.0,0,1,2,0,19,13,13
2,2,27.71,62.54,1.02,1,20,1267,63,3.62,2,2,2,0,-3,9.0,0,1,2,0,19,13,13
20,1,26.47,36.43,0.94,0,344,1960,9,4.87,3,0,2,0,7,24.0,1,1,2,0,19,13,13
41,0,21.96,66.29,0.14,0,85,2314,25,3.09,0,2,2,0,-3,16.0,0,1,1,0,19,13,13
12,2,23.52,51.52,1.85,1,16,1843,48,1.9,3,0,0,1,-3,12.0,0,1,0,0,23,22,26
20,0,23.82,61.5,0.23,1,21,664,77,3.68,2,0,2,0,2,14.0,1,1,1,0,19,13,13
3,1,13.19,39.9,1.58,0,85,1505,73,4.15,2,0,2,0,-4,9.0,0,1,2,0,19,13,13
9,1,23.49,41.85,4.53125,0,242,1698,25,1.81,2,1,0,1,0,11.0,0,1,0,0,23,22,26
11,0,21.45,44.9,0.6,0,365,2166,37,1.07,1,0,2,0,1,13.0,1,1,2,0,19,13,13
49,0,26.79,41.63,0.26,0,269,1419,84,2.8,2,1,2,0,-3,8.0,0,1,1,0,19,13,13
17,2,29.42,49.22,1.16,0,499,2106,74,2.49,0,1,2,0,1,19.0,1,1,2,0,19,13,13
39,1,13.98,39.63,0.15,0,196,2517,89,1.82,1,2,0,1,7,25.0,1,1,1,0,23,22,26
37,0,15.85,52.01,2.36,0,163,1662,5,2.25,0,0,2,0,-5,7.0,0,1,0,0,19,13,13
47,2,19.29,55.36,3.41,0,209,476,65,3.78,2,0,2,0,-2,9.0,0,1,0,0,19,13,13
18,1,21.78,60.3,2.92,0,258,2345,3,1.68,0,2,0,1,7,17.0,1,1,0,0,23,22,26
19,2,37.72,51.83,0.05,1,7,566,39,3.62,3,0,0,1,7,17.0,1,0,1,0,23,22,26
27,1,24.0,38.37,1.43,0,245,1636,56,1.47,0,0,0,1,7,22.0,1,1,2,0,23,22,26
12,2,20.7,61.42,4.53125,0,108,558,82,3.67,1,1,0,1,7,25.0,1,1,0,0,23,22,26
42,2,19.69,54.28,3.2,0,222,2412,20,1.52,3,1,0,1,-2,10.0,0,1,0,0,23,22,26
23,2,21.98,52.77,0.04,0,403,1887,23,1.32,0,0,0,1,7,25.0,1,1,1,0,23,22,26
42,0,20.97,55.96,2.93,0,371,969,54,1.44,0,2,0,1,7,26.5,1,1,0,0,23,22,26
5,1,26.38,57.32,0.57,0,215,305,68,4.31,2,0,2,0,0,15.0,0,1,1,0,19,13,13
4,1,20.0,44.95,1.87,0,247,551,67,3.88,3,1,2,0,-4,9.0,0,1,0,0,19,13,13
34,1,29.29,48.31,2.02,0,337,553,58,3.6,2,1,2,0,0,13.0,0,1,0,0,19,13,13
34,0,17.41,62.44,2.76,0,138,411,40,2.02,1,2,0,1,3,20.0,1,1,0,0,23,22,26
48,2,23.41,43.25,0.01,1,46,1741,49,4.42,0,1,2,0,-5,7.0,0,1,1,0,19,13,13
30,1,27.93,45.25,0.49,0,190,1970,81,4.47,2,1,2,0,-3,8.0,0,1,1,0,19,13,13
25,1,22.02,37.88,0.11,0,312,687,57,3.61,1,0,2,0,-2,8.0,0,1,1,0,19,13,13
25,2,28.62,56.67,1.64,0,209,960,64,4.5,0,0,2,0,-2,14.0,0,1,0,0,19,13,13
19,0,17.2,35.72,0.39,0,327,2086,10,2.65,1,2,2,0,-2,12.0,0,1,1,0,19,13,13
22,1,24.51,64.12,0.03,0,423,1091,21,4.67,0,1,2,0,0,16.0,0,1,1,0,19,13,13
29,0,28.55,45.65,0.52,0,434,548,34,3.8,3,1,2,0,4,19.0,1,1,1,0,19,13,13
43,0,30.02,70.57,1.48,0,120,2070,54,4.49,1,1,0,1,-2,13.0,0,0,2,0,23,22,26
12,2,26.7,43.54,1.17,0,423,2112,11,1.18,0,2,2,0,-3,9.0,0,1,2,0,19,13,13
5,0,16.5,55.28,2.61,0,308,1645,21,2.2,2,2,0,1,-4,14.0,0,1,0,0,23,22,26
33,0,29.75,67.11,3.34,0,126,1646,76,3.13,2,0,0,1,-1,15.0,0,1,0,0,23,22,26
10,0,22.48,57.95,0.84,0,266,1258,17,4.42,0,2,2,0,7,26.5,1,1,2,0,19,13,13
36,2,21.33,50.36,2.67,0,450,647,91,3.95,3,2,2,0,-1,9.0,0,1,0,0,19,13,13
25,2,22.43,50.28,3.04,0,481,1265,48,3.29,0,2,0,1,6,25.0,1,1,0,0,23,22,26
45,2,11.48,56.78,0.57,0,75,1877,88,1.55,3,0,0,1,-2,14.0,0,1,1,0,23,22,26
13,0,20.07,45.31,0.28,1,20,13,81,3.37,3,2,2,0,-2,8.0,0,1,1,0,19,13,13
18,2,19.93,57.83,1.08,1,27,2006,34,4.15,3,0,2,0,-4,8.0,0,1,2,0,19,13,13
29,0,23.96,32.5,4.53125,0,71,634,43,1.28,1,2,0,1,-2,16.0,0,1,0,0,23,22,26
35,1,21.29,36.8,0.96,0,217,86,56,1.96,0,2,0,1,7,21.0,1,1,2,0,23,22,26
4,0,12.49,34.67,0.96,0,354,643,20,3.44,3,2,0,1,-3,15.0,0,1,2,0,23,22,26
8,2,20.53,43.31,1.09,0,485,1731,6,1.2,0,1,0,1,7,25.0,1,1,2,0,23,22,26
41,0,26.49,52.89,0.5,0,294,1132,90,3.29,1,2,2,0,4,16.0,1,1,1,0,19,13,13
24,2,15.62,51.15,4.03,0,264,647,66,2.14,0,2,0,1,3,19.0,1,1,0,0,23,22,26
39,1,25.66,63.31,3.18,0,182,592,61,2.97,1,2,0,1,7,21.0,1,1,0,0,23,22,26
46,0,23.0,43.47,0.75,0,107,497,47,4.53,3,2,2,0,0,9.0,0,1,2,0,19,13,13
45,2,19.09,58.35,1.68,0,416,701,72,4.82,1,1,2,0,0,11.0,0,1,0,0,19,13,13
21,1,22.58,51.47,0.45,0,214,1034,52,4.49,0,2,2,0,-2,15.0,0,1,1,0,19,13,13
47,2,29.09,37.95,2.42,0,419,604,44,1.48,0,0,2,0,-3,15.0,0,1,0,0,19,13,13
7,1,32.61,45.09,0.11,0,377,405,76,4.0,3,1,2,0,-4,9.0,0,0,1,0,19,13,13
37,1,33.91,39.35,1.56,0,306,1002,65,1.04,2,1,0,1,-3,15.0,0,0,2,0,23,22,26
10,0,28.54,52.33,1.42,1,27,266,49,3.55,1,2,2,0,-4,8.0,0,1,2,0,19,13,13
35,0,26.05,66.87,2.65,0,349,346,46,1.05,3,2,0,1,-1,13.0,0,1,0,0,23,22,26
30,1,16.51,43.54,1.0,0,300,1700,97,4.64,0,2,2,0,-1,14.0,0,1,2,0,19,13,13
31,2,22.15,56.18,0.94,0,407,71,5,4.38,1,0,2,0,1,12.0,1,1,2,0,19,13,13
10,0,21.77,67.75,1.68,0,374,2351,89,4.45,0,2,2,0,-2,13.0,0,1,0,0,19,13,13
28,0,17.95,54.65,0.73,0,194,754,39,4.67,1,1,2,0,7,19.0,1,1,2,0,19,13,13
1,0,15.9,43.07,1.31,0,312,1540,81,2.57,1,0,2,0,-5,11.0,0,1,2,0,19,13,13
41,2,31.99,77.24375,0.27,1,6,283,55,4.56,1,0,0,1,-1,8.0,0,0,1,0,23,22,26
32,2,20.18,45.7,0.04,0,443,1452,15,1.03,1,1,2,0,-1,16.0,0,1,1,0,19,13,13
39,2,31.37,45.02,1.36,0,368,810,66,3.42,3,2,2,0,0,15.0,0,0,2,0,19,13,13
49,0,18.83,44.08,4.53125,0,320,1266,42,1.67,0,0,0,1,-1,6.0,0,1,0,0,23,22,26
44,1,25.14,54.18,0.22,0,153,373,65,1.12,3,2,2,0,-4,12.0,0,1,1,0,19,13,13
30,2,19.51,46.38,0.04,0,314,1710,98,2.95,1,1,2,0,-3,7.0,0,1,1,0,19,13,13
6,0,25.23,49.49,0.69,0,123,2383,1,4.55,2,2,2,0,0,6.0,0,1,2,0,19,13,13
16,1,30.87,53.7,4.53125,0,76,739,70,1.61,0,2,0,1,1,9.0,1,0,0,0,23,22,26
7,1,38.16,31.94,0.28,0,308,1508,73,2.76,3,2,0,1,4,14.0,1,0,1,0,23,22,26
38,2,19.68,41.27,0.32,0,496,879,5,3.71,0,2,2,0,-3,10.0,0,1,1,0,19,13,13
10,1,28.17,44.91,1.18,0,384,1543,58,1.56,1,0,2,0,-3,8.0,0,1,2,0,19,13,13
10,0,35.37,40.81,1.01,0,434,1425,59,3.94,3,1,2,0,3,19.0,1,0,2,0,19,13,13
45,2,19.76,37.99,2.36,0,274,2526,0,2.58,0,2,2,0,-2,8.0,0,1,0,0,19,13,13
28,1,24.85,44.32,1.17,0,146,52,97,3.37,0,1,2,0,-1,10.0,0,1,2,0,19,13,13
47,2,16.56,61.42,0.92,0,245,2456,62,4.16,1,2,2,0,-4,8.0,0,1,2,0,19,13,13
46,2,26.35,46.57,0.48,1,45,1121,89,4.88,3,0,2,0,-4,13.0,0,1,1,0,19,13,13
31,2,25.09,56.54,0.15,0,307,2367,9,3.35,1,0,2,0,6,17.0,1,1,1,0,19,13,13
7,1,17.76,41.57,0.34,0,215,1230,89,3.42,3,0,2,0,-3,11.0,0,1,1,0,19,13,13
9,2,23.89,56.74,1.94,0,436,363,99,2.63,1,2,2,0,7,26.5,1,1,0,0,19,13,13
2,1,27.61,56.45,1.28,0,364,2181,15,4.98,3,2,2,0,-3,11.0,0,1,2,0,19,13,13
12,1,18.08,59.63,0.41,0,62,1251,20,2.79,3,1,2,0,7,16.0,1,1,1,0,19,13,13
22,2,36.67,51.92,3.91,0,207,1549,91,4.72,2,0,0,1,4,12.0,1,0,0,0,23,22,26
26,2,36.2,54.6,1.55,0,203,1404,3,2.12,0,0,0,1,3,14.0,1,0,2,0,23,22,26
42,0,29.77,55.13,0.52,0,134,1189,13,2.37,2,2,2,0,-4,6.0,0,1,1,0,19,13,13
33,2,21.93,51.89,0.01,0,135,635,47,3.63,1,1,2,0,1,13.0,1,1,1,0,19,13,13
8,2,27.92,54.5,1.43,0,103,108,82,3.89,0,2,2,0,-1,7.0,0,1,2,0,19,13,13
14,2,29.81,38.73,0.04,0,74,207,21,1.44,0,1,2,0,0,13.0,0,1,1,0,19,13,13
25,2,15.53,52.13,0.12,0,374,1792,22,1.97,3,2,2,0,1,20.0,1,1,1,0,19,13,13
9,1,19.17,49.29,1.86,0,183,2095,78,1.93,2,1,2,0,-1,7.0,0,1,0,0,19,13,13
25,1,29.36,43.7,3.97,0,381,2238,35,1.09,0,2,0,1,-1,5.0,0,1,0,0,23,22,26
4,0,30.75,52.8,1.19,0,157,2447,2,3.41,0,1,0,1,7,26.5,1,0,2,0,23,22,26
24,0,31.8,36.91,0.2,0,336,2261,64,4.47,3,0,2,0,-2,13.0,0,0,1,0,19,13,13
3,2,31.5,48.14,1.21,0,147,1504,3,1.97,3,2,0,1,1,17.0,1,0,2,0,23,22,26
27,1,29.22,55.59,2.44,1,21,1127,31,1.48,2,0,0,1,1,9.0,1,1,0,0,23,22,26
42,2,26.13,54.27,0.77,0,414,1066,45,1.54,2,2,2,0,-4,14.0,0,1,2,0,19,13,13
31,1,22.38,51.52,2.07,0,78,1674,90,1.76,3,1,2,0,-1,14.0,0,1,0,0,19,13,13
1,0,28.53,59.3,1.35,0,208,926,39,4.36,2,0,2,0,-5,12.0,0,1,2,0,19,13,13
46,2,20.71,61.26,0.16,0,64,1126,2,3.26,0,2,2,0,-2,14.0,0,1,1,0,19,13,13
34,2,26.04,60.6,3.57,0,306,632,41,4.64,1,2,2,0,-1,11.0,0,1,0,0,19,13,13
31,0,26.95,48.97,0.14,0,185,695,46,3.26,1,0,2,0,-5,6.0,0,1,1,0,19,13,13
31,2,20.79,54.1,0.44,0,234,1587,17,4.86,2,1,2,0,0,12.0,0,1,1,0,19,13,13
35,1,19.72,60.58,0.17,0,466,1496,88,5.0,3,2,2,0,-3,9.0,0,1,1,0,19,13,13
3,1,24.98,40.3,0.73,1,40,1440,22,1.44,1,1,0,1,-1,10.0,0,1,2,0,23,22,26
18,0,31.35,56.31,0.0,0,454,157,40,2.67,2,1,2,0,0,12.0,0,0,1,0,19,13,13
47,1,26.63,53.0,0.36,0,328,690,30,3.92,3,0,2,0,7,20.0,1,1,1,0,19,13,13
35,2,30.75,55.73,2.1,0,236,1585,33,1.55,2,2,0,1,-1,12.0,0,0,0,0,23,22,26
15,1,31.37,58.1,0.57,0,491,522,49,3.73,0,1,2,0,-1,5.0,0,0,1,0,19,13,13
2,1,37.34,40.08,0.13,0,234,2301,69,1.23,0,2,0,1,-2,12.0,0,0,1,0,23,22,26
30,0,25.2,39.98,0.47,0,52,1096,9,1.97,1,0,2,0,-1,10.0,0,1,1,0,19,13,13
13,1,25.88,50.82,0.05,0,386,508,21,3.12,0,2,2,0,-2,7.0,0,1,1,0,19,13,13
29,2,24.61,50.15,0.94,0,227,1595,61,2.59,1,0,2,0,-5,14.0,0,1,2,0,19,13,13
32,1,23.66,65.65,0.47,0,464,776,42,4.9,2,2,2,0,1,7.0,1,1,1,0,19,13,13
39,0,28.36,55.92,0.19,0,133,2502,38,2.33,2,2,2,0,-2,10.0,0,1,1,0,19,13,13
18,0,31.22,41.77,0.38,0,312,2290,46,1.01,1,0,0,1,0,8.0,0,0,1,0,23,22,26
10,0,29.94,36.49,4.53125,0,110,2245,3,3.19,2,2,2,0,2,11.0,1,1,0,0,19,13,13
46,1,26.86,61.53,0.52,1,44,562,60,2.21,0,1,0,1,-3,10.0,0,1,1,0,23,22,26
46,0,24.48,33.57,2.06,0,470,2519,47,3.33,0,0,2,0,1,14.0,1,1,0,0,19,13,13
21,2,35.63,54.33,1.55,0,287,1241,33,2.46,2,0,0,1,-4,12.0,0,0,2,0,23,22,26
33,2,21.69,44.02,0.23,1,25,467,69,2.26,0,1,0,1,2,11.0,1,1,1,0,23,22,26
29,2,29.52,50.61,0.27,0,458,1812,68,2.38,0,1,2,0,-4,13.0,0,1,1,0,19,13,13
24,1,23.83,54.66,0.95,1,46,383,64,3.76,2,2,2,0,-1,11.0,0,1,2,0,19,13,13
3,2,27.25,51.98,1.03,0,360,1027,5,1.54,0,2,2,0,-1,9.0,0,1,2,0,19,13,13
4,0,25.19,55.85,0.42,0,60,729,40,4.85,1,2,2,0,7,26.5,1,1,1,0,19,13,13
29,1,28.27,51.85,2.15,0,77,1534,58,2.73,1,1,2,0,-3,11.0,0,1,0,0,19,13,13
31,0,17.88,47.33,0.08,0,160,1952,19,4.98,2,1,2,0,-4,6.0,0,1,1,0,19,13,13
31,2,13.12,55.98,1.61,0,168,512,36,4.81,3,0,2,0,-1,14.0,0,1,0,0,19,13,13
17,0,25.24,53.32,0.45,0,88,2266,60,1.7,1,2,0,1,7,26.5,1,1,1,0,23,22,26
18,2,20.89,63.17,1.8,0,298,1872,42,4.91,2,2,2,0,-2,7.0,0,1,0,0,19,13,13
9,1,21.79,54.88,0.97,0,351,100,39,1.93,3,0,2,0,-2,11.0,0,1,2,0,19,13,13
6,2,32.43,47.79,4.53125,0,241,1411,34,3.0,0,1,0,1,2,17.0,1,0,0,0,23,22,26
4,1,28.09,47.93,0.39,0,170,1024,97,4.23,3,2,2,0,-4,11.0,0,1,1,0,19,13,13
2,2,25.3,36.77,2.48,0,277,1458,17,1.12,1,2,2,0,-3,14.0,0,1,0,0,19,13,13
4,2,35.5,47.53,0.19,0,264,1187,6,4.96,3,1,2,0,-4,5.0,0,0,1,0,19,13,13
9,1,24.96,56.15,1.08,0,326,2173,81,2.57,1,1,2,0,-3,14.0,0,1,2,0,19,13,13
7,1,26.24,51.5,4.52,0,90,2277,22,3.49,0,1,2,0,-4,14.0,0,1,0,0,19,13,13
15,1,15.8,66.1,2.82,0,256,809,36,4.67,1,0,0,1,-1,9.0,0,1,0,0,23,22,26
2,0,25.07,40.46,0.37,0,104,1045,86,4.83,2,0,2,0,-2,8.0,0,1,1,0,19,13,13
26,2,27.21,41.35,0.38,0,67,46,82,2.75,2,1,2,0,0,14.0,0,1,1,0,19,13,13
6,1,27.75,76.34,2.13,0,402,1435,54,2.72,0,0,2,0,-3,15.0,0,1,0,0,19,13,13
8,2,32.1,44.65,2.6,0,83,2184,79,1.82,0,1,0,1,-4,10.0,0,0,0,0,23,22,26
0,0,18.74,53.64,0.6,0,102,1746,77,3.54,3,0,2,0,-5,13.0,0,1,2,0,19,13,13
24,2,17.97,40.69,3.17,0,384,1586,35,4.24,3,1,2,0,-2,10.0,0,1,0,0,19,13,13
4,2,22.61,59.58,1.77,1,23,2416,76,4.3,0,1,2,0,0,9.0,0,1,0,0,19,13,13
38,2,10.858749999999995,62.48,0.07,0,115,130,37,1.15,3,0,0,1,-3,16.0,0,1,1,0,23,22,26
17,0,26.74,45.13,0.0,0,248,170,24,2.45,3,1,2,0,-5,14.0,0,1,1,0,19,13,13
38,0,20.67,56.46,0.34,0,84,2222,64,1.92,3,2,2,0,-2,16.0,0,1,1,0,19,13,13
3,1,31.09,58.21,2.83,0,342,472,94,4.58,3,1,0,1,0,14.0,0,0,0,0,23,22,26
43,2,22.15,57.34,0.48,0,184,1584,28,4.61,3,2,2,0,0,16.0,0,1,1,0,19,13,13
19,1,22.01,64.22,1.34,0,240,1730,37,2.66,0,2,2,0,-4,10.0,0,1,2,0,19,13,13
33,0,25.67,32.51,0.47,0,479,347,64,2.06,1,1,0,1,-2,12.0,0,1,1,0,23,22,26
