Order_ID,Buyer_ID,Supplier_ID,Product_Category,Quantity_Ordered,Shipping_Mode,Order_Value_USD,Delay_Days,Disruption_Type,Disruption_Severity,Historical_Disruption_Count,Supplier_Reliability_Score,Organization_ID,Dominant_Buyer_Flag,Available_Historical_Records,Data_Sharing_Consent,Federated_Round,Parameter_Change_Magnitude,Communication_Cost_MB,Energy_Consumption_Joules,Supply_Risk_Flag,processing_time_days,transit_time_days,total_lead_time,resilience_score,resilience_label,risk_score
674,34,7,0,177,3,16673.76,0.0,1,0.0,16,0.89,11,0,933,1,4,0.2413,2.55,373.56,0,2,2.0,4,45.956,Medium,13.111
675,17,9,2,101,0,18044.03,3.0,3,0.0,15,0.56,7,1,294,1,6,0.1976,4.23,410.35,1,3,7.0,10,44.924,Medium,14.144000000000002
676,44,6,2,362,3,25528.89,0.0,1,0.0,1,0.57,15,0,948,1,8,0.1331,4.89,272.07,0,4,8.0,12,59.328,Medium,10.143
677,35,24,1,580,2,47085.48,0.0,1,0.0,19,0.64,12,1,396,1,8,0.3061,4.43,101.94,0,2,3.0,5,43.156,Medium,13.736
678,4,24,2,580,1,43877.81,5.0,2,0.0,5,0.76,19,1,147,1,5,0.4411,1.52,247.07,1,2,9.0,11,52.804,Medium,12.924
679,34,28,2,825,3,5577.11,2.0,2,0.0,9,0.87,18,0,196,1,5,0.1691,0.54,429.12,1,3,3.0,6,51.047999999999995,Medium,12.513
680,2,5,2,690,1,19940.17,0.0,1,0.0,9,0.92,14,0,919,1,6,0.2042,2.71,318.49,0,2,9.0,11,52.268,Medium,11.708000000000002
681,40,8,2,790,3,27891.87,0.0,1,0.0,7,0.85,15,1,725,1,10,0.2092,2.89,376.01,0,4,9.0,13,54.04,Medium,11.315000000000001
682,12,3,3,372,0,25405.06,0.0,1,0.0,0,0.96,0,0,440,1,7,0.2848,1.41,133.37,0,3,3.0,6,60.384,Medium,9.904000000000002
683,3,27,3,566,0,10096.22,0.0,1,0.0,12,0.87,7,0,563,1,10,0.1219,1.78,483.95,0,3,7.0,10,49.548,Medium,12.313
684,6,18,1,354,3,43011.43,2.0,2,0.0,8,0.65,4,0,871,1,7,0.4129,3.94,231.84,1,3,7.0,10,51.86,Medium,12.335
685,37,12,0,702,1,34008.57,1.0,4,0.0,9,0.63,5,1,425,1,4,0.1548,2.62,344.14,1,4,10.0,14,51.55199999999999,Medium,12.137
686,4,18,2,179,2,41976.46,0.0,1,0.0,14,0.85,8,1,809,1,6,0.3556,1.93,58.49,0,3,9.0,12,47.739999999999995,Medium,12.715000000000002
687,23,13,0,365,2,43008.83,1.0,3,0.0,4,0.6,5,1,435,1,7,0.2615,3.3,107.29,1,1,10.0,11,56.03999999999999,Medium,11.14
688,18,22,0,200,0,37543.61,5.0,4,0.0,15,0.55,5,0,425,1,5,0.2971,3.44,401.92,1,4,9.0,13,43.72,Medium,14.945
689,32,26,1,676,2,22240.92,0.0,1,0.0,12,0.77,12,0,35,1,5,0.098,3.96,485.59,0,1,8.0,9,49.507999999999996,Medium,12.323000000000002
690,21,15,2,431,0,30722.06,5.0,0,0.0,19,0.91,6,0,380,1,2,0.3702,1.21,194.02,1,2,12.0,14,40.264,Medium,15.709000000000001
691,16,2,2,709,2,8438.09,0.0,1,0.0,17,0.55,2,0,394,1,7,0.1024,3.84,66.73,0,1,6.0,7,44.92,Medium,13.345
692,23,2,4,16,3,33845.45,0.0,1,0.0,10,0.9,11,0,65,1,6,0.0656,3.2,212.39,0,4,1.0,5,51.36,Medium,11.91
693,3,3,0,142,0,9373.04,5.0,0,0.0,8,0.91,13,1,262,1,1,0.2779,0.76,57.86,1,2,10.0,12,50.164,Medium,13.509
694,10,1,0,756,0,34850.5,0.0,1,0.0,15,0.74,0,1,643,1,4,0.3576,4.0,136.57,0,2,8.0,10,46.796,Medium,12.926000000000002
695,30,16,3,566,3,11865.11,0.0,1,0.0,1,0.53,0,0,115,1,3,0.0345,2.22,388.61,0,2,3.0,5,59.312,Medium,10.147
696,33,0,4,835,0,6318.79,1.0,0,0.0,1,0.59,7,0,139,1,3,0.044,1.99,471.69,1,4,8.0,12,58.736,Medium,10.541
697,11,0,3,770,2,8681.58,0.0,1,0.0,11,0.85,12,0,858,1,7,0.4033,2.52,89.35,0,2,1.0,3,50.44,Medium,12.115000000000002
698,37,27,3,40,2,598.61,0.0,1,0.0,7,0.86,17,0,679,1,10,0.4064,2.06,301.06,0,2,4.0,6,54.044,Medium,11.314000000000002
699,17,25,3,544,0,36077.61,0.0,1,0.0,8,0.95,14,1,385,1,4,0.1302,2.02,164.25,0,2,1.0,3,53.18,Medium,11.505
700,21,15,1,435,2,36753.85,0.0,1,0.0,11,0.79,5,1,752,1,8,0.3115,4.14,112.58,0,2,4.0,6,50.416,Medium,12.120999999999999
701,17,29,1,403,1,25989.2,3.0,4,0.0,8,0.56,7,0,976,1,9,0.2272,1.06,148.54,1,2,6.0,8,51.224000000000004,Medium,12.744000000000002
702,9,24,3,681,0,8487.46,7.5,0,0.0,9,0.56,9,0,317,1,3,0.32,4.87,309.99,1,2,16.5,21,46.123999999999995,Medium,15.744
703,10,14,4,372,3,4635.94,1.0,4,0.0,1,0.86,13,0,100,1,5,0.4328,3.0,79.31,1,2,9.0,11,58.843999999999994,Medium,10.514000000000001
704,25,17,0,446,1,1446.88,2.0,4,0.0,15,0.59,12,0,402,1,4,0.0491,1.32,245.4,1,4,4.0,8,45.536,Medium,13.741
705,23,19,4,679,0,8704.53,0.0,1,0.0,19,0.66,8,0,543,1,10,0.3912,1.09,110.85,0,3,7.0,10,43.164,Medium,13.734000000000002
706,10,16,2,560,3,44597.35,5.0,3,0.0,6,0.74,2,0,811,1,6,0.2516,3.16,172.7,1,4,8.0,12,51.896,Medium,13.126000000000001
707,34,24,1,936,2,12456.07,0.0,1,0.0,1,0.51,9,0,119,1,10,0.2864,3.35,135.84,0,4,5.0,9,59.304,Medium,10.149
708,7,1,0,91,3,18036.43,7.0,4,0.0,0,0.62,13,1,570,1,4,0.3304,0.74,447.34,1,1,13.0,14,56.048,Medium,12.738000000000001
709,47,25,0,365,1,5714.6,0.0,1,0.0,18,0.7,5,0,650,1,8,0.4621,1.59,368.61,0,3,6.0,9,44.08,Medium,13.53
710,49,24,2,267,2,11506.88,7.5,0,0.0,3,0.64,15,0,594,1,3,0.0378,4.08,440.81,1,4,15.0,19,51.556,Medium,14.536
711,15,17,2,727,0,26201.62,0.0,1,0.0,1,0.57,11,0,349,1,5,0.0244,0.72,222.56,0,2,7.0,9,59.328,Medium,10.143
712,21,22,3,598,2,30583.76,0.0,1,0.0,13,0.86,11,0,574,1,1,0.0973,4.35,191.04,0,4,2.0,6,48.644000000000005,Medium,12.514000000000001
713,19,28,1,998,0,12644.94,0.0,1,0.0,1,0.91,9,0,988,1,6,0.4934,3.46,221.26,0,2,2.0,4,59.464,Medium,10.109
714,15,2,1,533,0,3357.74,0.0,1,0.0,14,0.63,5,0,365,1,5,0.3604,2.45,58.35,0,3,9.0,12,47.652,Medium,12.737000000000002
715,14,11,4,304,3,19856.13,0.0,1,0.0,11,0.89,12,0,901,1,8,0.3112,2.06,376.12,0,4,2.0,6,50.456,Medium,12.111
716,40,11,3,971,3,12093.07,0.0,1,0.0,4,0.69,9,0,177,1,9,0.033,0.59,207.4,0,1,2.0,3,56.676,Medium,10.731000000000002
717,7,15,3,233,3,11367.92,0.0,1,0.0,19,0.75,4,1,566,1,8,0.4408,4.21,191.0,0,3,5.0,8,43.2,Medium,13.725000000000001
718,33,29,3,534,1,48013.21,7.0,0,0.0,6,0.93,1,0,461,1,8,0.4083,1.14,319.16,1,2,14.0,16,50.772,Medium,13.907
719,40,8,3,55,1,31006.87,5.0,4,0.0,9,0.87,16,1,914,1,3,0.3358,1.89,246.31,1,4,8.0,12,49.248,Medium,13.713000000000001
720,33,0,1,676,3,28065.48,2.0,3,0.0,13,0.9,14,0,114,1,4,0.1762,3.06,491.38,1,1,10.0,11,47.459999999999994,Medium,13.31
721,14,14,1,122,1,21080.87,0.0,1,0.0,13,0.57,2,0,159,1,4,0.0445,1.61,210.31,0,3,5.0,8,48.528000000000006,Medium,12.543000000000001
722,42,19,3,242,2,21732.74,0.0,1,0.0,4,0.53,9,0,155,1,5,0.2942,2.74,326.25,0,1,7.0,8,56.611999999999995,Medium,10.747000000000002
723,41,29,4,26,2,27274.8,1.0,2,0.0,17,0.95,8,0,725,1,9,0.3627,4.14,190.24,1,3,10.0,13,44.48,Medium,13.705000000000002
724,5,25,0,369,1,34973.28,0.0,1,0.0,13,0.69,11,1,883,1,9,0.0562,2.62,495.77,0,4,4.0,8,48.576,Medium,12.531
725,29,21,0,232,1,35256.23,7.0,3,0.0,1,0.64,12,1,308,1,10,0.3205,4.77,250.3,1,3,12.0,15,55.156,Medium,12.936
726,22,25,4,875,2,8998.85,1.0,4,0.0,11,0.86,1,1,176,1,1,0.1503,4.31,335.36,1,3,3.0,6,49.843999999999994,Medium,12.514000000000001
727,19,11,3,709,0,25255.58,2.0,4,0.0,5,0.92,18,1,722,1,8,0.3845,2.0,107.02,1,1,8.0,9,54.66799999999999,Medium,11.708000000000002
728,36,10,1,457,2,20891.93,3.0,0,0.0,3,0.93,0,0,655,1,1,0.2744,2.3,379.86,1,3,6.0,9,55.872,Medium,11.707
729,23,23,0,865,2,43591.08,0.0,1,0.0,12,0.66,18,0,732,1,2,0.0732,2.4,171.14,0,4,2.0,6,49.464,Medium,12.334000000000001
730,44,0,2,374,1,31755.24,0.0,1,0.0,3,0.93,13,0,57,1,7,0.268,3.32,251.88,0,3,3.0,6,57.672,Medium,10.507
731,27,22,2,684,2,26858.95,0.0,1,0.0,13,0.52,10,1,647,1,8,0.2039,1.79,447.41,0,3,1.0,4,48.507999999999996,Medium,12.548
732,15,20,4,335,1,6212.03,1.0,0,0.0,15,0.52,19,1,248,1,1,0.0984,4.86,486.75,1,1,6.0,7,46.108,Medium,13.348
733,3,4,3,476,1,30479.08,0.0,1,0.0,3,0.81,7,0,16,1,3,0.4223,3.24,241.06,0,3,3.0,6,57.624,Medium,10.519
734,39,22,0,423,3,6301.59,0.0,1,0.0,0,0.53,2,1,473,1,7,0.0154,2.3,425.66,0,4,2.0,6,60.212,Medium,9.947000000000001
735,14,14,3,464,2,17191.73,0.0,1,0.0,12,0.66,9,0,462,1,9,0.1629,3.4,74.01,0,2,8.0,10,49.464,Medium,12.334000000000001
736,9,18,0,595,0,7570.68,7.0,4,0.0,3,0.84,2,0,793,1,8,0.0162,2.28,431.41,1,4,10.0,14,53.436,Medium,13.316
737,24,17,4,242,3,34757.65,3.0,4,0.0,19,0.67,3,0,906,1,8,0.057,4.18,333.28,1,4,9.0,13,41.368,Medium,14.933
738,48,2,4,233,1,10709.48,3.0,3,0.0,17,0.59,17,0,380,1,9,0.1556,3.06,269.92,1,1,5.0,6,43.135999999999996,Medium,14.541
739,29,20,2,840,1,19897.04,0.0,1,0.0,5,0.64,2,1,558,1,10,0.0366,0.69,450.48,0,2,6.0,8,55.756,Medium,10.936
740,22,5,3,421,0,44835.9,0.0,1,0.0,2,0.73,8,0,496,1,3,0.3023,1.3,430.4,0,1,9.0,10,58.492000000000004,Medium,10.327
741,43,24,2,581,1,10613.66,7.0,4,0.0,12,0.74,1,0,220,1,8,0.0526,4.39,183.63,1,3,14.0,17,45.296,Medium,15.126000000000003
742,46,2,3,344,2,25636.35,2.0,3,0.0,15,0.89,8,0,174,1,1,0.3538,3.03,406.17,1,2,8.0,10,45.656,Medium,13.711000000000002
743,29,26,2,231,3,21253.95,0.0,1,0.0,4,0.88,16,0,134,1,8,0.0358,4.78,94.77,0,3,7.0,10,56.751999999999995,Medium,10.712000000000002
744,31,7,1,46,1,1397.14,0.0,1,0.0,3,0.73,2,0,346,1,7,0.0391,0.83,420.24,0,2,3.0,5,57.592,Medium,10.527
745,9,18,1,998,1,39741.53,0.0,1,0.0,7,0.92,19,0,201,1,8,0.1596,1.83,353.96,0,4,3.0,7,54.068,Medium,11.308000000000002
746,37,8,1,287,0,3917.77,3.0,0,0.0,18,0.56,16,0,739,1,1,0.4493,1.37,89.54,1,1,12.0,13,42.224,Medium,14.744000000000002
747,4,25,1,205,2,23975.62,0.0,1,0.0,13,0.63,8,0,223,1,6,0.3243,2.99,357.39,0,1,2.0,3,48.552,Medium,12.537
748,12,7,0,925,1,28253.58,0.0,1,0.0,6,0.91,13,0,583,1,7,0.3874,2.22,311.23,0,1,9.0,10,54.964,Medium,11.109000000000002
749,33,17,1,873,0,31607.11,0.0,1,0.0,13,0.69,1,1,337,1,5,0.0794,1.21,317.55,0,2,3.0,5,48.576,Medium,12.531
750,3,6,4,493,1,34587.27,7.0,0,0.0,5,0.99,9,0,966,1,5,0.4187,3.39,180.89,1,3,13.0,16,51.696,Medium,13.701000000000002
751,22,7,4,251,0,13036.98,0.0,1,0.0,11,0.73,1,0,390,1,7,0.014,2.91,169.92,0,1,8.0,9,50.391999999999996,Medium,12.126999999999999
752,35,8,0,333,0,993.95,0.0,1,0.0,15,0.9,18,0,682,1,3,0.1144,1.74,393.14,0,1,1.0,2,46.86,Medium,12.91
753,9,5,1,740,2,36310.46,0.0,1,0.0,16,0.7,2,0,587,1,6,0.3119,2.66,165.57,0,1,6.0,7,45.88,Medium,13.129999999999999
754,3,26,1,201,1,27015.0,1.0,2,0.0,12,0.71,3,0,807,1,7,0.1939,3.86,250.82,1,1,6.0,7,48.884,Medium,12.729000000000003
755,32,24,1,26,2,41887.83,7.5,2,0.0,13,0.69,6,1,248,1,1,0.4923,1.42,362.66,1,4,16.0,20,42.576,Medium,16.531
756,9,24,2,533,0,41158.72,0.0,1,0.0,6,0.86,15,1,541,1,2,0.0249,1.82,85.83,0,1,7.0,8,54.944,Medium,11.114
757,21,8,3,927,3,42244.65,5.0,0,0.0,13,0.77,10,1,709,1,4,0.4993,2.06,317.55,1,4,7.0,11,45.608000000000004,Medium,14.523000000000001
758,14,25,2,410,1,24512.19,3.0,0,0.0,14,0.97,11,0,91,1,8,0.3156,3.86,315.22,1,3,9.0,12,45.988,Medium,13.903
759,12,5,3,915,3,17014.61,5.0,0,0.0,11,0.63,5,0,372,1,10,0.2838,4.31,357.9,1,4,10.0,14,47.352,Medium,14.137
760,17,27,1,895,1,39682.13,0.0,1,0.0,16,0.55,2,1,514,1,6,0.0392,2.19,216.47,0,3,9.0,12,45.82,Medium,13.145
761,41,1,1,714,2,22839.06,0.0,1,0.0,8,0.7,14,0,211,1,1,0.1439,1.83,252.04,0,3,2.0,5,53.08,Medium,11.53
762,33,1,2,31,2,9580.39,0.0,1,0.0,14,0.81,2,0,929,1,10,0.4631,4.5,198.49,0,4,1.0,5,47.724000000000004,Medium,12.719000000000001
763,18,8,2,483,2,42821.21,0.0,1,0.0,11,0.93,15,1,513,1,5,0.1836,5.0,413.68,0,4,3.0,7,50.471999999999994,Medium,12.107
764,37,19,3,129,2,44186.71,2.0,3,0.0,1,0.67,18,0,653,1,7,0.3342,3.52,108.77,1,2,8.0,10,58.16799999999999,Medium,10.933
765,2,29,4,219,2,23582.33,0.0,1,0.0,4,0.83,8,0,46,1,6,0.4998,4.95,483.33,0,1,1.0,2,56.732,Medium,10.717000000000002
766,28,10,3,315,3,4247.14,7.5,3,0.0,12,0.68,16,0,653,1,9,0.1389,3.47,335.68,1,1,16.5,19,43.471999999999994,Medium,16.332
767,41,16,2,279,2,19697.39,0.0,1,0.0,19,0.81,12,0,598,1,8,0.2923,3.8,449.11,0,4,3.0,7,43.224000000000004,Medium,13.719000000000001
768,6,14,2,713,0,40275.11,1.0,3,0.0,7,0.94,4,0,610,1,4,0.3513,2.25,241.8,1,3,9.0,12,53.476,Medium,11.706000000000001
769,31,10,0,696,0,45137.81,2.0,0,0.0,13,0.62,0,0,982,1,5,0.0907,2.45,199.53,1,2,4.0,6,47.348,Medium,13.338000000000001
770,13,29,2,294,3,10571.9,3.0,4,0.0,14,0.7,5,0,411,1,7,0.0828,1.15,455.33,1,2,9.0,11,45.879999999999995,Medium,13.93
771,35,28,0,725,1,3815.19,1.0,2,0.0,10,1.0,1,0,774,1,8,0.2336,4.2,94.49,1,3,4.0,7,50.8,Medium,12.3
772,41,21,4,685,0,43928.85,1.0,0,0.0,0,0.93,3,0,865,1,5,0.199,4.69,102.7,1,3,5.0,8,59.772,Medium,10.307
773,36,8,3,772,1,19775.54,0.0,1,0.0,2,0.78,2,1,715,1,9,0.36,3.31,184.71,0,1,6.0,7,58.512,Medium,10.322000000000001
774,22,21,3,236,3,27317.17,0.0,1,0.0,16,0.76,15,0,185,1,10,0.0441,2.05,481.9,0,2,6.0,8,45.903999999999996,Medium,13.123999999999999
775,15,24,0,957,1,48419.26,0.0,1,0.0,18,0.64,15,0,554,1,4,0.4864,1.19,334.88,0,2,3.0,5,44.056,Medium,13.536
776,49,24,3,390,1,3794.95,1.0,4,0.0,13,0.76,18,0,579,1,4,0.017,1.69,299.39,1,1,5.0,6,48.004,Medium,12.924
777,9,1,2,469,1,32591.74,2.0,4,0.0,7,0.92,16,1,476,1,8,0.3046,1.65,367.41,1,3,3.0,6,52.867999999999995,Medium,12.108
778,34,11,1,16,1,4168.22,3.0,3,0.0,12,0.84,11,0,210,1,1,0.2857,3.26,237.86,1,4,9.0,13,47.736,Medium,13.516000000000002
779,30,21,0,38,3,19085.71,0.0,1,0.0,19,0.65,9,0,549,1,8,0.076,4.75,391.13,0,1,6.0,7,43.160000000000004,Medium,13.735000000000001
780,39,12,3,916,0,40288.82,0.0,1,0.0,2,0.6,12,0,556,1,5,0.0839,0.72,226.95,0,4,6.0,10,58.44,Medium,10.340000000000002
781,13,20,0,42,2,21956.88,0.0,1,0.0,4,0.63,18,1,646,1,1,0.3984,0.5,421.86,0,2,3.0,5,56.652,Medium,10.737000000000002
782,47,17,0,655,1,49860.53,2.0,2,0.0,8,0.58,5,0,403,1,4,0.4449,3.2,170.28,1,2,8.0,10,51.831999999999994,Medium,12.342
783,42,19,1,888,0,28173.43,1.0,4,0.0,5,0.55,16,0,842,1,2,0.1487,1.78,174.9,1,1,4.0,5,55.12,Medium,11.345
784,7,18,2,88,0,16397.53,0.0,1,0.0,1,0.71,1,0,51,1,4,0.2246,4.46,285.07,0,2,8.0,10,59.384,Medium,10.129000000000001
785,49,2,0,937,3,11395.51,0.0,1,0.0,12,0.56,13,0,606,1,8,0.1839,1.97,243.84,0,3,3.0,6,49.424,Medium,12.344000000000001
786,44,17,3,956,0,17850.77,0.0,1,0.0,4,0.59,7,1,402,1,5,0.0455,1.8,341.65,0,4,7.0,11,56.635999999999996,Medium,10.741000000000001
787,44,3,4,468,3,18940.4,0.0,1,0.0,7,0.77,4,1,709,1,1,0.3399,1.71,213.93,0,4,9.0,13,54.007999999999996,Medium,11.323000000000002
788,36,21,0,579,1,3901.33,3.0,2,0.0,0,0.58,15,0,632,1,7,0.4143,1.15,153.75,1,3,5.0,8,58.432,Medium,11.142
789,12,16,0,992,1,18793.92,0.0,1,0.0,19,0.53,5,1,792,1,1,0.1594,3.12,261.41,0,1,8.0,9,43.112,Medium,13.747000000000002
790,4,8,1,547,2,23479.81,2.0,2,0.0,11,0.66,14,0,450,1,9,0.4952,1.26,302.43,1,1,3.0,4,49.163999999999994,Medium,12.934000000000001
791,29,10,2,491,2,36275.52,7.0,2,0.0,10,0.61,0,0,846,1,3,0.0472,2.41,114.17,1,3,16.0,19,47.044,Medium,14.739
792,12,18,4,439,2,33008.11,0.0,1,0.0,6,0.76,3,0,626,1,3,0.3343,2.57,300.52,0,4,7.0,11,54.903999999999996,Medium,11.123999999999999
793,3,27,3,747,0,35583.9,0.0,1,0.0,14,0.55,10,0,515,1,6,0.2296,0.59,193.67,0,4,7.0,11,47.62,Medium,12.745000000000001
794,15,18,4,294,1,914.0,3.0,2,0.0,10,0.88,1,1,927,1,10,0.2288,0.58,226.6,1,2,12.0,14,49.552,Medium,13.112000000000002
795,3,12,3,525,3,11274.54,0.0,1,0.0,15,0.95,16,0,329,1,6,0.2342,2.84,175.69,0,3,4.0,7,46.879999999999995,Medium,12.905000000000001
796,48,14,2,986,2,33253.37,0.0,1,0.0,2,0.87,18,0,562,1,6,0.1368,3.63,469.13,0,4,6.0,10,58.548,Medium,10.313
797,27,22,3,108,3,24457.47,0.0,1,0.0,19,0.77,0,0,224,1,1,0.3606,4.74,357.5,0,1,7.0,8,43.208,Medium,13.723000000000003
798,39,14,1,406,3,763.02,3.0,4,0.0,13,0.93,4,0,80,1,5,0.3636,1.31,168.11,1,3,11.0,14,46.872,Medium,13.707
799,23,13,1,498,2,40322.48,1.0,3,0.0,2,0.85,6,0,577,1,6,0.1484,0.96,340.26,1,4,8.0,12,57.94,Medium,10.715000000000002
800,18,29,1,48,1,38754.07,3.0,4,0.0,0,0.51,8,0,928,1,8,0.4193,0.73,431.86,1,4,6.0,10,58.403999999999996,Medium,11.149000000000001
801,30,7,1,280,2,27646.75,1.0,2,0.0,14,0.7,3,1,245,1,1,0.1653,2.46,230.73,1,1,2.0,3,47.08,Medium,13.129999999999999
802,33,6,4,896,3,3789.93,0.0,1,0.0,0,0.93,7,0,290,1,5,0.3653,3.3,423.48,0,4,1.0,5,60.372,Medium,9.907
803,11,11,2,806,2,38442.49,3.0,4,0.0,16,0.67,15,0,996,1,3,0.0693,4.28,119.49,1,4,10.0,14,44.068,Medium,14.333
804,4,17,3,166,3,29393.82,0.0,1,0.0,1,0.52,9,1,626,1,2,0.0927,3.57,420.25,0,4,3.0,7,59.30799999999999,Medium,10.148
805,24,16,3,84,3,39207.02,2.0,2,0.0,19,0.87,0,1,911,1,8,0.1647,1.44,293.13,1,1,9.0,10,42.047999999999995,Medium,14.513000000000002
806,32,2,1,893,2,37711.48,5.0,2,0.0,5,0.9,8,0,896,1,7,0.301,2.58,150.34,1,2,8.0,10,52.86,Medium,12.91
807,30,20,1,809,0,40248.6,0.0,1,0.0,7,0.58,17,1,171,1,10,0.3263,4.6,233.21,0,2,3.0,5,53.932,Medium,11.342
808,6,9,0,139,2,26141.4,0.0,1,0.0,15,0.77,14,0,200,1,7,0.2042,1.97,494.6,0,4,8.0,12,46.808,Medium,12.923000000000002
809,26,7,2,696,0,7446.06,0.0,1,0.0,18,0.6,8,0,18,1,5,0.0481,2.74,402.6,0,1,1.0,2,44.04,Medium,13.540000000000001
810,26,18,4,983,3,33722.29,1.0,3,0.0,0,0.86,16,0,69,1,9,0.1931,4.81,308.79,1,3,8.0,11,59.744,Medium,10.314000000000002
811,7,7,3,93,3,31213.45,0.0,1,0.0,2,0.64,9,1,902,1,5,0.3475,3.81,101.82,0,2,9.0,11,58.456,Medium,10.336
812,47,24,0,31,0,37241.53,0.0,1,0.0,2,0.66,19,0,826,1,2,0.3388,3.86,238.02,0,2,5.0,7,58.464,Medium,10.334000000000001
813,45,21,0,468,3,8909.11,1.0,2,0.0,4,0.92,4,0,234,1,3,0.0885,1.64,168.37,1,1,6.0,7,56.16799999999999,Medium,11.108
814,47,22,3,548,0,10151.27,7.5,2,0.0,11,0.74,16,0,828,1,4,0.0138,2.37,81.95,1,1,14.0,15,44.396,Medium,16.126
815,40,10,4,716,0,44575.27,0.0,1,0.0,11,0.83,14,1,709,1,5,0.379,0.87,293.99,0,2,7.0,9,50.432,Medium,12.117
816,4,24,0,858,3,37623.9,5.0,0,0.0,19,0.7,3,0,591,1,3,0.0621,3.23,450.13,1,4,11.0,15,40.18,Medium,15.73
817,9,11,0,391,1,45457.31,0.0,1,0.0,12,0.65,5,0,814,1,7,0.0504,0.97,354.02,0,4,3.0,7,49.46,Medium,12.335
818,27,1,2,757,0,38056.41,0.0,1,0.0,19,0.81,9,0,296,1,5,0.0113,4.26,162.36,0,2,9.0,11,43.224000000000004,Medium,13.719000000000001
819,18,15,4,449,2,30059.19,0.0,1,0.0,8,0.58,10,1,178,1,5,0.222,4.17,308.11,0,4,9.0,13,53.032,Medium,11.542
820,2,0,0,613,2,32879.57,3.0,4,0.0,6,0.69,0,1,71,1,6,0.2566,2.9,474.46,1,1,6.0,7,53.07599999999999,Medium,12.331000000000001
821,34,28,4,998,3,44511.83,3.0,0,0.0,3,0.6,8,0,358,1,7,0.3225,1.14,375.31,1,4,5.0,9,55.739999999999995,Medium,11.740000000000002
822,2,18,3,30,1,29150.93,0.0,1,0.0,18,0.85,18,0,451,1,10,0.1551,0.62,360.26,0,3,4.0,7,44.14,Medium,13.515
823,43,16,1,312,3,31803.37,2.0,4,0.0,18,0.97,10,1,23,1,10,0.3581,4.09,485.67,1,1,9.0,10,42.988,Medium,14.303
824,21,16,0,985,1,8245.6,0.0,1,0.0,5,1.0,5,0,173,1,8,0.093,3.2,409.49,0,3,1.0,4,55.9,Medium,10.9
825,47,3,2,878,0,23959.1,0.0,1,0.0,12,0.73,8,1,429,1,9,0.4177,3.7,111.48,0,4,6.0,10,49.492000000000004,Medium,12.327
826,48,10,3,964,0,35961.66,0.0,1,0.0,10,0.63,12,1,766,1,4,0.2902,1.87,206.44,0,1,7.0,8,51.251999999999995,Medium,11.937000000000001
827,18,4,4,93,0,13911.66,0.0,1,0.0,12,0.72,6,0,856,1,5,0.2961,2.79,484.31,0,1,7.0,8,49.488,Medium,12.328000000000001
828,14,15,3,783,0,10511.58,0.0,1,0.0,12,0.92,8,0,529,1,5,0.1128,3.86,270.37,0,2,8.0,10,49.568,Medium,12.308000000000002
829,46,3,0,668,2,16034.43,1.0,0,0.0,19,0.6,3,0,675,1,8,0.0463,2.58,100.24,1,2,5.0,7,42.54,Medium,14.14
830,18,15,4,962,2,12454.28,0.0,1,0.0,14,0.98,3,0,557,1,9,0.2377,3.21,256.37,0,1,8.0,9,47.792,Medium,12.702000000000002
831,29,9,1,462,3,11138.18,2.0,3,0.0,12,0.67,6,0,569,1,7,0.3116,4.05,363.65,1,2,3.0,5,48.268,Medium,13.133
832,14,26,3,396,1,21530.12,3.0,2,0.0,10,0.99,11,0,606,1,5,0.0566,1.47,498.9,1,4,10.0,14,49.596000000000004,Medium,13.101000000000003
833,47,23,0,516,0,45438.01,0.0,1,0.0,18,0.92,17,0,37,1,3,0.4758,0.8,195.76,0,3,3.0,6,44.168,Medium,13.508000000000001
834,43,27,2,266,0,25599.45,3.0,4,0.0,7,0.9,0,0,717,1,1,0.4904,2.89,281.34,1,4,8.0,12,52.26,Medium,12.510000000000002
835,24,25,4,579,1,9802.06,0.0,1,0.0,19,0.66,5,0,455,1,9,0.2773,0.78,445.86,0,2,3.0,5,43.164,Medium,13.734000000000002
836,32,19,3,901,1,4310.1,0.0,1,0.0,7,0.5,9,0,217,1,5,0.4755,3.95,209.87,0,2,2.0,4,53.9,Medium,11.350000000000001
837,7,10,3,943,3,34959.73,0.0,1,0.0,9,0.69,9,1,479,1,9,0.0979,3.74,99.17,0,4,8.0,12,52.176,Medium,11.731000000000002
838,25,2,1,536,1,19448.54,0.0,1,0.0,15,0.65,3,0,725,1,10,0.0225,4.47,477.02,0,3,7.0,10,46.760000000000005,Medium,12.935
839,39,22,1,171,0,41180.63,2.0,3,0.0,18,0.52,18,1,985,1,4,0.0293,3.38,269.8,1,1,11.0,12,42.80799999999999,Medium,14.348
840,6,3,2,966,0,33145.78,0.0,1,0.0,10,0.75,19,0,828,1,5,0.2979,0.8,276.25,0,2,8.0,10,51.3,Medium,11.925
841,37,5,2,172,0,39913.95,2.0,4,0.0,12,0.7,16,0,113,1,4,0.0402,1.64,329.54,1,3,6.0,9,48.28,Medium,13.129999999999999
842,21,16,0,841,0,13961.33,0.0,1,0.0,8,0.82,15,1,751,1,2,0.4797,4.14,51.59,0,2,4.0,6,53.128,Medium,11.518
